Overall,variable,model_name
9.595,X1125.66,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
8.304,X1356.96,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
7.381,X1746.315,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
7.284,X1553.565,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
6.652,X1121.805,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
2.472,X4383.135,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
2.058,X4545.045,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
1.526,X4174.965,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
1.366,X2039.295,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.892,X4398.555,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.734,X2336.13,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.379,X4379.28,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.333,X4795.62,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.175,X4745.505,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.09,X4799.475,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.027,CALVING_NOHeifer,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.021,X1630.665,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.013,X3296.025,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.012,X3427.095,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.01,X3423.24,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.007,X3446.37,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.005,X4868.865,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.004,X3619.845,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.003,X4849.59,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.001,X4845.735,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
0.001,X3130.26,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1063
100,X1214.325,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
74.787,X1333.83,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
40.428,X1237.455,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
13.601,X1360.815,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
13.528,X1792.575,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
13.462,X1121.805,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
11.673,X1549.71,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
11.422,X1356.96,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
8.346,X1364.67,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
5.32,X1553.565,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
4.643,X1746.315,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
1.4,X1368.525,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
0.575,X1125.66,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
0.343,X1117.95,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
0.297,X979.17,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
0.097,X1067.835,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
0.018,CALVING_NOHeifer,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
0.01,X983.025,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
0,MILK_YIELD,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
0,DIM,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_216
100,X1214.325,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
94.3,X1333.83,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
21.604,X1549.71,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
14.798,X1237.455,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
14.389,X1360.815,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
10.407,X1364.67,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
10.107,X1356.96,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
10.036,X1121.805,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
5.553,X1125.66,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
4.431,X4244.355,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
3.683,X2332.275,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
2.418,X1746.315,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
2.172,X1368.525,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
1.079,X1553.565,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
0.714,X4849.59,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
0.333,X4144.125,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
0.299,X4922.835,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
0.029,X4545.045,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
0.023,CALVING_NOHeifer,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
0.021,X3585.15,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
0.014,X1630.665,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
0.003,X3296.025,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1064
100,X1214.325,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
88.76,X1333.83,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
52.177,X1237.455,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
15.976,X1121.805,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
15.467,X1356.96,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
14.045,X1792.575,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
9.671,X1549.71,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
8.509,X1353.105,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
4.725,X1746.315,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
3.58,X1553.565,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
3.333,X1360.815,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
2.364,X1117.95,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
1.814,X1125.66,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
1.265,X979.17,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
0.018,CALVING_NOHeifer,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.No_MilkME.Yes_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_217
100,X1333.83,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
70.898,X1214.325,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
24.798,X1549.71,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
14.986,X1237.455,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
11.553,X1125.66,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
6.651,X1368.525,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
6.582,X1356.96,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
5.517,X1364.67,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
5.483,X1360.815,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
2.978,X2039.295,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
1.483,X2332.275,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
0.804,X4545.045,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
0.784,X1121.805,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
0.074,X1746.315,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
0.054,X4514.205,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
0.023,X3427.095,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
0.019,CALVING_NOHeifer,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
0,MILK_YIELD,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_1064
100,X1214.325,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
80.411,X1333.83,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
52.619,X1792.575,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
48.867,X1237.455,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
16.621,X1549.71,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
12.969,X1356.96,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
10.345,X1746.315,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
9.256,X1121.805,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
8.895,X1353.105,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
7.791,X1360.815,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
7.277,X1553.565,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
4.831,X1210.47,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
3.203,X1125.66,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
1.832,X1364.67,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0.971,X1117.95,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0.02,CALVING_NOHeifer,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0,MILK_YIELD,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0,DIM,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
0,BREEDSimmental,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.No_EMR212_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9660_217
100,X1333.83,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
97.379,X1214.325,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
31.963,X1237.455,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
23.39,X1549.71,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
15.168,X1356.96,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
11.883,X1353.105,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
11.741,X1360.815,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
10.639,X1125.66,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
10.28,X1121.805,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
9.36,X1337.685,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
9.286,X1553.565,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
9.241,X1364.67,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
7.816,X1746.315,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
6.469,X2336.13,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
5.656,X1368.525,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
5.439,X1210.47,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
5.325,X3774.045,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
4.934,X2039.295,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
4.573,X4244.355,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
3.96,X2043.15,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
3.203,X3801.03,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
2.86,X4240.5,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
2.765,X4514.205,BHBA_IR_FD_EMR.NONE_Cow.Yes_Breed.Yes_MilkME.Yes_AllWN_incl.HighCorr_noFeatExt_SMOTE200_pp.cs_GLMNET_9442_1065
